file_name,file_path,line_number,pattern,line_text,context_before,context_after
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,137,radiacion,"objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution."");","objectiveRows{end+1,1} = obj_row(""f1"",""MR"",""Final moisture ratio / drying target objective."",""Minimize"",""Primary quality/drying endpoint metric.""); | objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective.""); | objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison."");","objectiveRows{end+1,1} = obj_row(""detail"",""dry_time"",""Drying time reported by model."",""Interpret"",""Operational performance variable.""); | objectiveRows{end+1,1} = obj_row(""detail"",""M"",""Water removed / mass basis used for specific indicators."",""Interpret"",""Denominator for specific cost and emissions.""); | objectiveRows{end+1,1} = obj_row(""detail"",""CO2_total_kg"",""Total CO2 emissions."",""Interpret"",""Environmental total before specific normalization.""); | objectiveRows{end+1,1} = obj_row(""status"",""solar_INVALID_COST"",""Solar pure is penalized in this formal comparison."",""Exclude from formal GA comparison"",""Avoids non-equivalent continuous-time comparison."");"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,138,G ,"objectiveRows{end+1,1} = obj_row(""detail"",""dry_time"",""Drying time reported by model."",""Interpret"",""Operational performance variable."");","objectiveRows{end+1,1} = obj_row(""f2"",""cost_specific_USD_per_kgwater"",""Specific drying cost per kg water removed."",""Minimize"",""Economic objective.""); | objectiveRows{end+1,1} = obj_row(""f3"",""CO2_specific_kgCO2_per_kgwater"",""Specific CO2 emissions per kg water removed."",""Minimize"",""Environmental objective; factors provisional.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Q_aux_tot"",""Auxiliary energy requirement."",""Interpret"",""Energy-basis variable for hybrid/gasLP comparison.""); | objectiveRows{end+1,1} = obj_row(""detail"",""Irradiacion"",""Solar irradiation contribution recorded by model."",""Interpret"",""Used to distinguish hybrid/solar contribution."");","objectiveRows{end+1,1} = obj_row(""detail"",""M"",""Water removed / mass basis used for specific indicators."",""Interpret"",""Denominator for specific cost and emissions.""); | objectiveRows{end+1,1} = obj_row(""detail"",""CO2_total_kg"",""Total CO2 emissions."",""Interpret"",""Environmental total before specific normalization.""); | objectiveRows{end+1,1} = obj_row(""status"",""solar_INVALID_COST"",""Solar pure is penalized in this formal comparison."",""Exclude from formal GA comparison"",""Avoids non-equivalent continuous-time comparison.""); | "
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,154,Irradiacion,"Irradiacion = [0; 487.28; NaN];","MR = [0.096008649173; 0.0959172010556; 1000]; | cost_specific = [0.37787758471; 0.265706336789; 1e6]; | CO2_specific = [1.681; 1.0584; 1e6]; | Q_aux_tot = [1185.9; 714.84; NaN];","dry_time = [19.9; 19.9; NaN]; | M = [0.72113; 0.72052; NaN]; | CO2_total_kg = [288.7; 181.78; NaN]; | emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1);"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,154,irradiacion,"Irradiacion = [0; 487.28; NaN];","MR = [0.096008649173; 0.0959172010556; 1000]; | cost_specific = [0.37787758471; 0.265706336789; 1e6]; | CO2_specific = [1.681; 1.0584; 1e6]; | Q_aux_tot = [1185.9; 714.84; NaN];","dry_time = [19.9; 19.9; NaN]; | M = [0.72113; 0.72052; NaN]; | CO2_total_kg = [288.7; 181.78; NaN]; | emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1);"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,154,radiacion,"Irradiacion = [0; 487.28; NaN];","MR = [0.096008649173; 0.0959172010556; 1000]; | cost_specific = [0.37787758471; 0.265706336789; 1e6]; | CO2_specific = [1.681; 1.0584; 1e6]; | Q_aux_tot = [1185.9; 714.84; NaN];","dry_time = [19.9; 19.9; NaN]; | M = [0.72113; 0.72052; NaN]; | CO2_total_kg = [288.7; 181.78; NaN]; | emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1);"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,157,G ,"CO2_total_kg = [288.7; 181.78; NaN];","Q_aux_tot = [1185.9; 714.84; NaN]; | Irradiacion = [0; 487.28; NaN]; | dry_time = [19.9; 19.9; NaN]; | M = [0.72113; 0.72052; NaN];","emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1); |  | Treference_preflight = table(mode,status,MR,cost_specific,CO2_specific,Q_aux_tot, ... | Irradiacion,dry_time,M,CO2_total_kg,emission_factor_status);"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,161,Irradiacion,"Irradiacion,dry_time,M,CO2_total_kg,emission_factor_status);","CO2_total_kg = [288.7; 181.78; NaN]; | emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1); |  | Treference_preflight = table(mode,status,MR,cost_specific,CO2_specific,Q_aux_tot, ..."," | % ------------------------------------------------------------------ | % Inventario de MAT existentes | % ------------------------------------------------------------------"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,161,irradiacion,"Irradiacion,dry_time,M,CO2_total_kg,emission_factor_status);","CO2_total_kg = [288.7; 181.78; NaN]; | emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1); |  | Treference_preflight = table(mode,status,MR,cost_specific,CO2_specific,Q_aux_tot, ..."," | % ------------------------------------------------------------------ | % Inventario de MAT existentes | % ------------------------------------------------------------------"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,161,radiacion,"Irradiacion,dry_time,M,CO2_total_kg,emission_factor_status);","CO2_total_kg = [288.7; 181.78; NaN]; | emission_factor_status = repmat(""PROVISIONAL_FOR_CODE_VALIDATION"",3,1); |  | Treference_preflight = table(mode,status,MR,cost_specific,CO2_specific,Q_aux_tot, ..."," | % ------------------------------------------------------------------ | % Inventario de MAT existentes | % ------------------------------------------------------------------"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,236,G ,"figRows{end+1,1} = fig_row(""Figure 2"",""Pareto front projections"",""Requires formal R1 or full R1/R2/R3"",""Pending formal run"",""Results."");","figRows{end+1,1} = fig_row(""Table 1"",""Decision variables and bounds"",""Use Tmodel_parameters / Tbounds"",""Ready"",""Methods.""); | figRows{end+1,1} = fig_row(""Table 2"",""GA configuration and seed control"",""Use Tgaopts / Tseed"",""Ready"",""Methods / reproducibility.""); | figRows{end+1,1} = fig_row(""Table 3"",""Reference mode evaluation"",""Use Treference_preflight"",""Ready with provisional CO2 caveat"",""Results baseline.""); | figRows{end+1,1} = fig_row(""Figure 1"",""Model/workflow schematic"",""Use source audit + narrative"",""Requires drawing"",""Methods."");","figRows{end+1,1} = fig_row(""Figure 3"",""Hybrid vs gasLP reductions"",""Use reference + formal selected solution"",""Partly ready"",""Results/discussion.""); | figRows{end+1,1} = fig_row(""Figure 4"",""Seed sensitivity / robustness"",""Requires R1/R2/R3 or at least R1 vs legacy"",""Pending formal run"",""Robustness.""); | figRows{end+1,1} = fig_row(""Supplementary Table S1"",""Available MAT files and variables"",""Use Tavailable_outputs"",""Ready"",""Reproducibility supplement.""); | "
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,238,G ,"figRows{end+1,1} = fig_row(""Figure 4"",""Seed sensitivity / robustness"",""Requires R1/R2/R3 or at least R1 vs legacy"",""Pending formal run"",""Robustness."");","figRows{end+1,1} = fig_row(""Table 3"",""Reference mode evaluation"",""Use Treference_preflight"",""Ready with provisional CO2 caveat"",""Results baseline.""); | figRows{end+1,1} = fig_row(""Figure 1"",""Model/workflow schematic"",""Use source audit + narrative"",""Requires drawing"",""Methods.""); | figRows{end+1,1} = fig_row(""Figure 2"",""Pareto front projections"",""Requires formal R1 or full R1/R2/R3"",""Pending formal run"",""Results.""); | figRows{end+1,1} = fig_row(""Figure 3"",""Hybrid vs gasLP reductions"",""Use reference + formal selected solution"",""Partly ready"",""Results/discussion."");","figRows{end+1,1} = fig_row(""Supplementary Table S1"",""Available MAT files and variables"",""Use Tavailable_outputs"",""Ready"",""Reproducibility supplement.""); |  | Tarticle_assets = struct2table(vertcat(figRows{:})); | "
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,308,G ,"fprintf(fid,'| `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ...","fprintf(fid,'## Model decision variables and formal bounds\n\n'); | fprintf(fid,'| variable | x_selected | lb_global | ub_global | delta_formal | lb_formal | ub_formal |\n'); | fprintf(fid,'|---|---:|---:|---:|---:|---:|---:|\n'); | for i = 1:height(Tmodel_parameters)","Tmodel_parameters.variable(i), Tmodel_parameters.x_selected(i), ... | Tmodel_parameters.lb_global(i), Tmodel_parameters.ub_global(i), ... | Tmodel_parameters.delta_formal(i), Tmodel_parameters.lb_formal(i), ... | Tmodel_parameters.ub_formal(i));"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,325,Irradiacion,"fprintf(fid,'| mode | status | MR | cost specific | CO2 specific | Q_aux_tot | Irradiacion | dry_time | M | CO2_total |\n');","Tobjective_definitions.direction(i), sanitize_md(Tobjective_definitions.article_role(i))); | end |  | fprintf(fid,'\n## Reference preflight evaluation\n\n');","fprintf(fid,'|---|---|---:|---:|---:|---:|---:|---:|---:|---:|\n'); | for i = 1:height(Treference_preflight) | fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ... | Treference_preflight.mode(i), Treference_preflight.status(i), ..."
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,325,irradiacion,"fprintf(fid,'| mode | status | MR | cost specific | CO2 specific | Q_aux_tot | Irradiacion | dry_time | M | CO2_total |\n');","Tobjective_definitions.direction(i), sanitize_md(Tobjective_definitions.article_role(i))); | end |  | fprintf(fid,'\n## Reference preflight evaluation\n\n');","fprintf(fid,'|---|---|---:|---:|---:|---:|---:|---:|---:|---:|\n'); | for i = 1:height(Treference_preflight) | fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ... | Treference_preflight.mode(i), Treference_preflight.status(i), ..."
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,325,radiacion,"fprintf(fid,'| mode | status | MR | cost specific | CO2 specific | Q_aux_tot | Irradiacion | dry_time | M | CO2_total |\n');","Tobjective_definitions.direction(i), sanitize_md(Tobjective_definitions.article_role(i))); | end |  | fprintf(fid,'\n## Reference preflight evaluation\n\n');","fprintf(fid,'|---|---|---:|---:|---:|---:|---:|---:|---:|---:|\n'); | for i = 1:height(Treference_preflight) | fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ... | Treference_preflight.mode(i), Treference_preflight.status(i), ..."
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,328,G ,"fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ...","fprintf(fid,'\n## Reference preflight evaluation\n\n'); | fprintf(fid,'| mode | status | MR | cost specific | CO2 specific | Q_aux_tot | Irradiacion | dry_time | M | CO2_total |\n'); | fprintf(fid,'|---|---|---:|---:|---:|---:|---:|---:|---:|---:|\n'); | for i = 1:height(Treference_preflight)","Treference_preflight.mode(i), Treference_preflight.status(i), ... | Treference_preflight.MR(i), Treference_preflight.cost_specific(i), ... | Treference_preflight.CO2_specific(i), Treference_preflight.Q_aux_tot(i), ... | Treference_preflight.Irradiacion(i), Treference_preflight.dry_time(i), ..."
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,332,Irradiacion,"Treference_preflight.Irradiacion(i), Treference_preflight.dry_time(i), ...","fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ... | Treference_preflight.mode(i), Treference_preflight.status(i), ... | Treference_preflight.MR(i), Treference_preflight.cost_specific(i), ... | Treference_preflight.CO2_specific(i), Treference_preflight.Q_aux_tot(i), ...","Treference_preflight.M(i), Treference_preflight.CO2_total_kg(i)); | end |  | fprintf(fid,'\n## Candidate article assets\n\n');"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,332,irradiacion,"Treference_preflight.Irradiacion(i), Treference_preflight.dry_time(i), ...","fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ... | Treference_preflight.mode(i), Treference_preflight.status(i), ... | Treference_preflight.MR(i), Treference_preflight.cost_specific(i), ... | Treference_preflight.CO2_specific(i), Treference_preflight.Q_aux_tot(i), ...","Treference_preflight.M(i), Treference_preflight.CO2_total_kg(i)); | end |  | fprintf(fid,'\n## Candidate article assets\n\n');"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,332,radiacion,"Treference_preflight.Irradiacion(i), Treference_preflight.dry_time(i), ...","fprintf(fid,'| `%s` | `%s` | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g |\n', ... | Treference_preflight.mode(i), Treference_preflight.status(i), ... | Treference_preflight.MR(i), Treference_preflight.cost_specific(i), ... | Treference_preflight.CO2_specific(i), Treference_preflight.Q_aux_tot(i), ...","Treference_preflight.M(i), Treference_preflight.CO2_total_kg(i)); | end |  | fprintf(fid,'\n## Candidate article assets\n\n');"
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,369,G ,"fprintf(fid,'It prepares article-facing metadata before the formal R1 seed-aware run.\n');","end |  | fprintf(fid,'\n## Methodological note\n\n'); | fprintf(fid,'This audit is read-only and does not execute gamultiobj. ');","fclose(fid); |  | outMat = fullfile(traceDir,'MODEL_ARTICLE_AUDIT_v96z.mat'); | "
audit_model_article_readiness_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_model_article_readiness_v96z.m,462,G ,"value = ""Traceability / supporting output."";","value = ""Seed replication / robustness trace.""; | elseif contains(vars,""tsolutions"") || contains(vars,""x"") || contains(vars,""f"") | value = ""Optimization/front data candidate.""; | else","end | end |  | function [v, raw] = extract_vector_assignment(txt,varName)"
audit_solar_mode_wrapper_v619.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\audit_solar_mode_wrapper_v619.m,52,Irradiacion,"static.has_Irradiacion_assignment= contains(wrapperText,'Irradiacion');"," | static.has_MR_assignment         = contains(wrapperText,'MR'); | static.has_M_assignment          = contains(wrapperText,'M'); | static.has_dry_time_assignment   = contains(wrapperText,'dry_time');","static.has_Q_aux_tot_assignment  = contains(wrapperText,'Q_aux_tot'); |  | % --- Auditoría estática de la función objetivo | objstatic = struct();"
